Finnish;English;Hungarian
Kesäkuulumiset;Summer news;Nyári hírek
Mitä sinä teit kesällä?;What did you do in the summer?;Mit csináltál nyáron?
Väritä sanapilvestä sanoja, jotka kuvaavat parhaiten sinun kesääsi;Color the words from the word cloud that best describe your summer;Színezd ki a szavakat a szófelhőből, amelyek a legjobban leírják a nyaradat.
Voit myös käyttää sanoja lauseissa, ja kirjoittaa muistiin kesämuistosi;You can also use the words in sentences and write down your summer memories;Használhatod a szavakat mondatokban is, és leírhatod a nyári emlékeidet.
aurinko;sun;nap (égitest)
uimaranta;beach;strand
perhonen;butterfly;pillangó
ukkonen;thunderstorm;zivatar
veneily;boating;csónakázás
leikkipuisto;playground;játszótér
telttailu;camping;sátorozás
eväsretki;picnic;piknik
vesilelu;water toy;vízi játék
hiekkalinna;sandcastle;homokvár
kirje;letter;levél
juhlat;celebrations;ünnepek
kukkaniitty;flower meadow;virágos rét
sukellus;diving;búvárkodás
radio;radio;rádió
sateenkaari;rainbow;szivárvány
pyöräily;cycling;biciklizés
maauimala;outdoor swimming pool;szabadtéri uszoda
paistaminen;baking (sunbathing);sütés (napozás)
kalliot;cliffs;sziklák
yhteislaulu;sing-along;közös éneklés
keinu;swing;hinta
pilvet;clouds;felhők
aamunelle;morning glow;reggeli fény
sauna;sauna;szauna
aurinkolasit;sunglasses;napszemüveg
tähti;star;csillag
kuutamo;moonlight;holdfény
kirjasto;library;könyvtár
järvi;lake;tó
metsät;forests;erdők
kuuma;hot;forró
viileä;cool;hűvös
kallio;rock;szikla
heinä;hay;széna
kirkas;bright;fényes
korttipeli;card game;kártyajáték
postipaketti;mail package;postai csomag
raparperi;rhubarb;rebarbara
puutarha;garden;kert
mansikka;strawberry;eper
asfaltti;asphalt;aszfalt
yölämpö;night warmth;éjszakai meleg
tori;market;piac
majakka;lighthouse;világítótorony
vettä;water;víz
vesisade;rain;eső
ilta;evening;este
hymy;smile;mosoly
uni;sleep;alvás
täyteläinen;rich (in flavor);gazdag (ízben)
sanakaita;word clouds;szófelhők
merenranta;seaside;tengerpart
etunimeä;first name;keresztnevet
eläintä;animal;állatot
asiaa keittiössä;something in the kitchen;valami a konyhában
ääntä;sound;hangot
asiaa kylpyhuoneessa;something in the bathroom;valami a fürdőszobában
juhla-alkuista sanaa;word starting with 'party';ünneppel kezdődő szó
ruumiinosaa;body part;testrészt
adjektiivia;adjective;melléknevet
verbiä;verb;igét
syötävää;something edible;ennivalót
asiaa vedessä;something in the water;valami a vízben
huoneita;rooms;szobákat
lintua;bird;madarat
uima- alkuista sanaa;word starting with 'swim';úszás-szóval kezdődő szó
ammattia;profession;foglalkozást
vaatetta;clothing;ruhadarabot
sukunimeä;surname;vezetéknevet
harrastusta;hobby;hobbit
ylä-alkuista sanaa;word starting with 'upper';felső-vel kezdődő szó
kulkuneuvoa;vehicle;járművet
soitinta;instrument;hangszert
lyhyttä sanaa;short word;rövid szót
vihannesta;vegetable;zöldséget
käytä keksimäsi sanoja lauseissa;use words you invent in sentences;használd az általad kitalált szavakat a mondatokban
viime lomalla;last vacation;az utolsó nyaraláson
vietin aikaa yhdessä;I spent time together;időt töltöttem együtt
kävin;I visited;meglátogattam
pidin siitä kun;I liked it when;tetszett, amikor
paras hetki lomalla oli;the best moment of the vacation was;a nyaralás legjobb pillanata az volt
ensi lomalla haluan myös;next vacation I also want to;a következő nyaraláson is szeretnék
kaksi sanaa, jotka kuvailevat lomaani ovat;two words that describe my vacation are;két szó, ami jellemzi a nyaralásomat
kuva parhaasta lomamuistostani;picture of my best vacation memory;a legjobb nyaralási emlékem képe
mieluisin minulle;most preferable to me;számomra a legkedvesebb
metsä;forest;erdő
kaupunki;city;város
ranta;(see/lake)beach;(tenger/tó)part
omena;apple;alma
appelsiini;orange;narancs
päärynä;pear;körte
porkkana;carrot;répa
kurkku;cucumber;uborka
tomaatti;tomato;paradicsom
olohuone;living room;nappali
makuuhuone;bedroom;hálószoba
keittiö;kitchen;konyha
auto;car;autó
juna;train;vonat
bussi;bus;busz
mustikka;blueberry;áfonya
vadelma;raspberry;málna
käsityöt;crafts;kézművesség
puutyöt;woodworking;famegmunkálás
askartelu;crafting;barkácsolás
kissa;cat;macska
koira;dog;kutya
hamsteri;hamster;hörcsög
aamu;morning;reggel
päivä;day;nap
Mistä musiikista pidät?;What kind of music do you like?;Milyen zenét szeretsz?
Kuka kuuluu perheeseesi?;Who is in your family?;Ki tartozik a családodba?
Mitä uutta opit viimeksi?;What new thing did you learn recently?;Mit tanultál újonnan?
Mikä on lempivaatteesi?;What is your favorite clothing?;Mi a kedvenc ruhád?
Mitä harrastat?;What is your hobby?;Mi a hobbid?
Mitä vihannesta voisit syödä joka päivä?;What vegetable could you eat every day?;Milyen zöldséget tudnál minden nap enni?
Mistä pidät eniten luonnossa?;What do you like the most in nature?;Mit szeretsz legjobban a természetben?
Mihin matkustit viimeksi?;Where did you travel last?;Hová utaztál legutóbb?
Miten ja missä liikut?;How and where do you exercise?;Hogyan és hol mozogsz?
Kenet haluaisit tavata?;Who would you like to meet?;Kit szeretnél találkozni?
Millä muilla nimillä sinua kutsutaan?;What other names are you called by?;Milyen más neveken hívnak téged?
Mitä kieltä haluaisin oppia puhumaan?;What language would you like to learn to speak?;Milyen nyelvet szeretnél megtanulni beszélni?
Mistä liikunnasta pidät?;What kind of physical activity do you enjoy?;Milyen testmozgást szeretsz?
Mitä ottaisit mukaan autiolle saarelle?;What would you take to a deserted island?;Mit vinnél magaddal egy lakatlan szigetre?
Mikä on unelmaammattisi?;What is your dream job?;Mi az álomszakmád?
Ketä arvostat todella paljon?;Whom do you really admire?;Kit tisztelsz igazán?
Mikä on lempipuuhaasi?;What is your favorite pastime?;Mi a kedvenc tevékenységed?
Mikä oli ensimmäinen sanasi?;What was your first word?;Mi volt az első szavad?
Mikä on lempiherkkusi?;What is your favorite treat?;Mi a kedvenc csemegéd?
Kenen kanssa puhut useimmin?;Who do you talk to the most?;Kivel beszélsz a legtöbbet?
Lähtö;Start;Indulás
Neljä adjektiivi e-kirjaimella;Four adjectives starting with the letter 'e';Négy melléknév e-betűvel
Kaksi maustetta r-kirjaimella;Two spices starting with the letter 'r';Két fűszer r-betűvel
Viisi etunimeä h-kirjaimella;Five first names starting with the letter 'h';Öt keresztnév h-betűvel
Viisi kasvia p-kirjaimella;Five plants starting with the letter 'p';Öt növény p-betűvel
Neljä astiaa k-kirjaimella;Four dishes (containers) starting with the letter 'k';Négy edény k-betűvel
Kolme vaatetta s-kirjaimella;Three pieces of clothing starting with the letter 's';Három ruhadarab s-betűvel
Neljä tapaa liikkua l-kirjaimella;Four ways of moving starting with the letter 'l';Négy mozgásmód l-betűvel
Kolme hedelmää a-kirjaimella;Three fruits starting with the letter 'a';Három gyümölcs a-betűvel
Kolme tunnesanaa i-kirjaimella;Three emotional words starting with the letter 'i';Három érzelmi szó i-betűvel
Kaksi Suomen kaupunkia n-kirjaimella;Two Finnish cities starting with the letter 'n';Két finn város n-betűvel
Neljä ammattia v-kirjaimella;Four professions starting with the letter 'v';Négy foglalkozás v-betűvel
Kolme soitinta t-kirjaimella;Three instruments starting with the letter 't';Három hangszer t-betűvel
Kuusi metsässä m-kirjaimella;Six things in the forest starting with the letter 'm';Hat dolog az erdőben m-betűvel
Neljä aisaa koulussa o-kirjaimella;Four things in school starting with the letter 'o';Négy dolog az iskolában o-betűvel
maali;finish;cél
Perheenjäseneni;My family member;Családtagom
Kuvaile ensimmäistä kotiasi;Describe your first home;Írd le az első otthonodat
Ensimmäinen harrastukseni;My first hobby;Az első hobbim
Kolme lempiruokaani;My three favorite foods;Három kedvenc ételem
Urheiluharrastukset, joita olen kokeillut;Sports hobbies I have tried;Sporthobbik, amelyeket kipróbáltam
Unelmaammattini;My dream job;Álomszakmám
Kaksi hyvää lomamuistoa;Two good vacation memories;Két szép nyaralási emlék
Lempikouluaineeni;My favorite school subject;Kedvenc tantárgyam
Kolme tärkeintä asiaa kokonani;The three most important things about me;A három legfontosabb dolog rólam
Neljä minulle tärkeää ihmistä;Four people important to me;Négy számomra fontos ember
Ensimmäinen lapsuusmuistoni;My first childhood memory;Első gyerekkori emlékem
Viisi asiaa, jotka haluan oppia;Five things I want to learn;Öt dolog, amit meg akarok tanulni
Kaksi vapaa-ajan harrastustani;Two of my leisure hobbies;Két szabadidős hobbim
Neljä asiaa, joista tulen iloiseksi;Four things that make me happy;Négy dolog, amitől boldog vagyok
Kolme asiaa, joista olen ylpeä;Three things I am proud of;Három dolog, amire büszke vagyok
Neljä eri verbiä;Four different verbs;Négy különböző ige
Kaksi verbiä kieltomuodossa;Two verbs in negative form;Két ige tagadó formában
Kolme liikkumiseen liittyvää verbiä;Three movement-related verbs;Három mozgáshoz kapcsolódó ige
Kaksi verbiä, jotka tarkoittaa samaa kuin "puhua";Two verbs meaning the same as "to speak";Két ige, amely azt jelenti, hogy "beszélni"
Kaksi talveen liittyvää verbiä;Two winter-related verbs;Két télhez kapcsolódó ige
Kaksi verbiä, jonka tekijänä on "hän";Two verbs with "he/she" as the subject;Két ige, amelynek az alanya "ő"
